Department,ProgramLevel,Year,BatchYear,RegisterNumber,Student Name,Email
B.Com CS,UG,3,24,82302431120,Anjali Gowda,82302431120@hicas.ac.in
B.Com CS,UG,3,24,82302431121,Aadhya Bose,82302431121@hicas.ac.in
B.Com CS,UG,3,24,82302431122,Advika Sharma,82302431122@hicas.ac.in
B.Com CS,UG,3,24,82302431123,Pooja Nair,82302431123@hicas.ac.in
B.Com CS,UG,3,24,82302431124,Vivaan Das,82302431124@hicas.ac.in
B.Com CS,UG,3,24,82302431125,Ritvik Banerjee,82302431125@hicas.ac.in
B.Com CS,UG,3,24,82302431126,Shaurya Verma,82302431126@hicas.ac.in
B.Com CS,UG,3,24,82302431127,Aarohi Shetty,82302431127@hicas.ac.in
B.Com CS,UG,3,24,82302431128,Jiya Mehta,82302431128@hicas.ac.in
B.Com CS,UG,3,24,82302431129,Sai Pillai,82302431129@hicas.ac.in
B.Com CS,UG,3,24,82302431130,Rakesh Gupta,82302431130@hicas.ac.in
B.Com CS,UG,3,24,82302431131,Pranav Reddy,82302431131@hicas.ac.in
B.Com CS,UG,3,24,82302431132,Vihaan Gupta,82302431132@hicas.ac.in
B.Com CS,UG,3,24,82302431133,Ayaan Mishra,82302431133@hicas.ac.in
B.Com CS,UG,3,24,82302431134,Sneha Shetty,82302431134@hicas.ac.in
B.Com CS,UG,3,24,82302431135,Vikram Nair,82302431135@hicas.ac.in
B.Com CS,UG,3,24,82302431136,Sai Banerjee,82302431136@hicas.ac.in
B.Com CS,UG,3,24,82302431137,Pooja Dutta,82302431137@hicas.ac.in
B.Com CS,UG,3,24,82302431138,Meera Verma,82302431138@hicas.ac.in
B.Com CS,UG,3,24,82302431139,Vivaan Mishra,82302431139@hicas.ac.in
B.Com CS,UG,3,24,82302431140,Diya Yadav,82302431140@hicas.ac.in
B.Com International Business,UG,1,26,82302631201,Karthik Gowda,82302631201@hicas.ac.in
B.Com International Business,UG,1,26,82302631202,Shaurya Menon,82302631202@hicas.ac.in
B.Com International Business,UG,1,26,82302631203,Manav Sharma,82302631203@hicas.ac.in
B.Com International Business,UG,1,26,82302631204,Advika Chopra,82302631204@hicas.ac.in
B.Com International Business,UG,1,26,82302631205,Karthik Yadav,82302631205@hicas.ac.in
B.Com International Business,UG,1,26,82302631206,Ayaan Singh,82302631206@hicas.ac.in
B.Com International Business,UG,1,26,82302631207,Riya Chaudhary,82302631207@hicas.ac.in
B.Com International Business,UG,1,26,82302631208,Reyansh Jain,82302631208@hicas.ac.in
B.Com International Business,UG,1,26,82302631209,Rajat Nair,82302631209@hicas.ac.in
B.Com International Business,UG,1,26,82302631210,Jiya Verma,82302631210@hicas.ac.in
B.Com International Business,UG,1,26,82302631211,Diya Mukherjee,82302631211@hicas.ac.in
B.Com International Business,UG,1,26,82302631212,Diya Verma,82302631212@hicas.ac.in
B.Com International Business,UG,1,26,82302631213,Vivaan Kapoor,82302631213@hicas.ac.in
B.Com International Business,UG,1,26,82302631214,Keerthi Dutta,82302631214@hicas.ac.in
B.Com International Business,UG,1,26,82302631215,Aditya Mishra,82302631215@hicas.ac.in
B.Com International Business,UG,1,26,82302631216,Sameer Chopra,82302631216@hicas.ac.in
B.Com International Business,UG,1,26,82302631217,Sanjay Kulkarni,82302631217@hicas.ac.in
B.Com International Business,UG,1,26,82302631218,Vivaan Chopra,82302631218@hicas.ac.in
B.Com International Business,UG,1,26,82302631219,Sneha Nair,82302631219@hicas.ac.in
B.Com International Business,UG,1,26,82302631220,Yash Gupta,82302631220@hicas.ac.in
B.Com International Business,UG,1,26,82302631221,Aarohi Chaudhary,82302631221@hicas.ac.in
B.Com International Business,UG,1,26,82302631222,Navya Reddy,82302631222@hicas.ac.in
B.Com International Business,UG,1,26,82302631223,Shruti Yadav,82302631223@hicas.ac.in
B.Com International Business,UG,1,26,82302631224,Vaishnavi Pillai,82302631224@hicas.ac.in
B.Com International Business,UG,1,26,82302631225,Harsh Kumar,82302631225@hicas.ac.in
B.Com International Business,UG,1,26,82302631226,Aditya Chopra,82302631226@hicas.ac.in
B.Com International Business,UG,1,26,82302631227,Myra Rao,82302631227@hicas.ac.in
B.Com International Business,UG,1,26,82302631228,Bhavya Mishra,82302631228@hicas.ac.in
B.Com International Business,UG,1,26,82302631229,Dhruv Banerjee,82302631229@hicas.ac.in
B.Com International Business,UG,1,26,82302631230,Shruti Chaudhary,82302631230@hicas.ac.in
B.Com International Business,UG,1,26,82302631231,Vikram Gowda,82302631231@hicas.ac.in
B.Com International Business,UG,1,26,82302631232,Aadhya Mishra,82302631232@hicas.ac.in
B.Com International Business,UG,1,26,82302631233,Dhruv Mukherjee,82302631233@hicas.ac.in
B.Com International Business,UG,1,26,82302631234,Ishaan Nair,82302631234@hicas.ac.in
B.Com International Business,UG,1,26,82302631235,Prisha Pillai,82302631235@hicas.ac.in
B.Com International Business,UG,1,26,82302631236,Vikram Iyer,82302631236@hicas.ac.in
B.Com International Business,UG,1,26,82302631237,Rakesh Patel,82302631237@hicas.ac.in
B.Com International Business,UG,1,26,82302631238,Aditya Mukherjee,82302631238@hicas.ac.in
B.Com International Business,UG,1,26,82302631239,Kabir Pandey,82302631239@hicas.ac.in
B.Com International Business,UG,1,26,82302631240,Aditya Rao,82302631240@hicas.ac.in
B.Com International Business,UG,2,25,82302531201,Divya Menon,82302531201@hicas.ac.in
B.Com International Business,UG,2,25,82302531202,Diya Kapoor,82302531202@hicas.ac.in
B.Com International Business,UG,2,25,82302531203,Bhavya Verma,82302531203@hicas.ac.in
B.Com International Business,UG,2,25,82302531204,Aadhya Das,82302531204@hicas.ac.in
B.Com International Business,UG,2,25,82302531205,Aditya Pillai,82302531205@hicas.ac.in
B.Com International Business,UG,2,25,82302531206,Pari Patel,82302531206@hicas.ac.in
B.Com International Business,UG,2,25,82302531207,Rakesh Chopra,82302531207@hicas.ac.in
B.Com International Business,UG,2,25,82302531208,Keerthi Pillai,82302531208@hicas.ac.in
B.Com International Business,UG,2,25,82302531209,Vihaan Bhatt,82302531209@hicas.ac.in
B.Com International Business,UG,2,25,82302531210,Pari Rao,82302531210@hicas.ac.in
B.Com International Business,UG,2,25,82302531211,Nikhil Reddy,82302531211@hicas.ac.in
B.Com International Business,UG,2,25,82302531212,Nandini Chopra,82302531212@hicas.ac.in
B.Com International Business,UG,2,25,82302531213,Manav Pandey,82302531213@hicas.ac.in
B.Com International Business,UG,2,25,82302531214,Siddharth Kulkarni,82302531214@hicas.ac.in
B.Com International Business,UG,2,25,82302531215,Krishna Pandey,82302531215@hicas.ac.in
B.Com International Business,UG,2,25,82302531216,Sameer Rao,82302531216@hicas.ac.in
B.Com International Business,UG,2,25,82302531217,Dhruv Dutta,82302531217@hicas.ac.in
B.Com International Business,UG,2,25,82302531218,Ishita Dutta,82302531218@hicas.ac.in
B.Com International Business,UG,2,25,82302531219,Rajat Shukla,82302531219@hicas.ac.in
B.Com International Business,UG,2,25,82302531220,Nandini Jain,82302531220@hicas.ac.in
B.Com International Business,UG,2,25,82302531221,Nikhil Mukherjee,82302531221@hicas.ac.in
B.Com International Business,UG,2,25,82302531222,Reyansh Kulkarni,82302531222@hicas.ac.in
B.Com International Business,UG,2,25,82302531223,Manav Nair,82302531223@hicas.ac.in
B.Com International Business,UG,2,25,82302531224,Manav Shetty,82302531224@hicas.ac.in
B.Com International Business,UG,2,25,82302531225,Bhavya Singh,82302531225@hicas.ac.in
B.Com International Business,UG,2,25,82302531226,Myra Menon,82302531226@hicas.ac.in
B.Com International Business,UG,2,25,82302531227,Abhinav Reddy,82302531227@hicas.ac.in
B.Com International Business,UG,2,25,82302531228,Reyansh Rao,82302531228@hicas.ac.in
B.Com International Business,UG,2,25,82302531229,Riya Menon,82302531229@hicas.ac.in
B.Com International Business,UG,2,25,82302531230,Pranav Bose,82302531230@hicas.ac.in
B.Com International Business,UG,2,25,82302531231,Meera Gowda,82302531231@hicas.ac.in
B.Com International Business,UG,2,25,82302531232,Manav Singh,82302531232@hicas.ac.in
B.Com International Business,UG,2,25,82302531233,Ishita Bose,82302531233@hicas.ac.in
B.Com International Business,UG,2,25,82302531234,Yash Bose,82302531234@hicas.ac.in
B.Com International Business,UG,2,25,82302531235,Aditya Kulkarni,82302531235@hicas.ac.in
B.Com International Business,UG,2,25,82302531236,Keerthi Shukla,82302531236@hicas.ac.in
B.Com International Business,UG,2,25,82302531237,Yash Shetty,82302531237@hicas.ac.in
B.Com International Business,UG,2,25,82302531238,Manav Das,82302531238@hicas.ac.in
B.Com International Business,UG,2,25,82302531239,Navya Mukherjee,82302531239@hicas.ac.in
B.Com International Business,UG,2,25,82302531240,Vihaan Nair,82302531240@hicas.ac.in
B.Com International Business,UG,3,24,82302431201,Riya Mishra,82302431201@hicas.ac.in
B.Com International Business,UG,3,24,82302431202,Siddharth Chopra,82302431202@hicas.ac.in
B.Com International Business,UG,3,24,82302431203,Diya Mukherjee,82302431203@hicas.ac.in
B.Com International Business,UG,3,24,82302431204,Vaishnavi Chaudhary,82302431204@hicas.ac.in
B.Com International Business,UG,3,24,82302431205,Atharv Sharma,82302431205@hicas.ac.in
B.Com International Business,UG,3,24,82302431206,Shaurya Bhatt,82302431206@hicas.ac.in
B.Com International Business,UG,3,24,82302431207,Meera Chaudhary,82302431207@hicas.ac.in
B.Com International Business,UG,3,24,82302431208,Sneha Bose,82302431208@hicas.ac.in
B.Com International Business,UG,3,24,82302431209,Aditya Kumar,82302431209@hicas.ac.in
B.Com International Business,UG,3,24,82302431210,Arjun Gupta,82302431210@hicas.ac.in
B.Com International Business,UG,3,24,82302431211,Shruti Mishra,82302431211@hicas.ac.in
B.Com International Business,UG,3,24,82302431212,Rajat Chopra,82302431212@hicas.ac.in
B.Com International Business,UG,3,24,82302431213,Sameer Yadav,82302431213@hicas.ac.in
B.Com International Business,UG,3,24,82302431214,Aditya Shetty,82302431214@hicas.ac.in
B.Com International Business,UG,3,24,82302431215,Shaurya Chaudhary,82302431215@hicas.ac.in
B.Com International Business,UG,3,24,82302431216,Krishna Chopra,82302431216@hicas.ac.in
B.Com International Business,UG,3,24,82302431217,Rajat Bose,82302431217@hicas.ac.in
B.Com International Business,UG,3,24,82302431218,Anjali Nair,82302431218@hicas.ac.in
B.Com International Business,UG,3,24,82302431219,Anika Kumar,82302431219@hicas.ac.in
B.Com International Business,UG,3,24,82302431220,Jiya Chopra,82302431220@hicas.ac.in
B.Com International Business,UG,3,24,82302431221,Siddharth Rao,82302431221@hicas.ac.in
B.Com International Business,UG,3,24,82302431222,Pari Das,82302431222@hicas.ac.in
B.Com International Business,UG,3,24,82302431223,Karthik Reddy,82302431223@hicas.ac.in
B.Com International Business,UG,3,24,82302431224,Vivaan Kulkarni,82302431224@hicas.ac.in
B.Com International Business,UG,3,24,82302431225,Dhruv Dutta,82302431225@hicas.ac.in
B.Com International Business,UG,3,24,82302431226,Jiya Kapoor,82302431226@hicas.ac.in
B.Com International Business,UG,3,24,82302431227,Tara Verma,82302431227@hicas.ac.in
B.Com International Business,UG,3,24,82302431228,Sai Das,82302431228@hicas.ac.in
B.Com International Business,UG,3,24,82302431229,Shruti Das,82302431229@hicas.ac.in
B.Com International Business,UG,3,24,82302431230,Prisha Bose,82302431230@hicas.ac.in
B.Com International Business,UG,3,24,82302431231,Ritvik Shetty,82302431231@hicas.ac.in
B.Com International Business,UG,3,24,82302431232,Rakesh Gowda,82302431232@hicas.ac.in
B.Com International Business,UG,3,24,82302431233,Tara Dutta,82302431233@hicas.ac.in
B.Com International Business,UG,3,24,82302431234,Kabir Reddy,82302431234@hicas.ac.in
B.Com International Business,UG,3,24,82302431235,Ishaan Bhatt,82302431235@hicas.ac.in
B.Com International Business,UG,3,24,82302431236,Arjun Bose,82302431236@hicas.ac.in
B.Com International Business,UG,3,24,82302431237,Dhruv Pandey,82302431237@hicas.ac.in
B.Com International Business,UG,3,24,82302431238,Prisha Bose,82302431238@hicas.ac.in
B.Com International Business,UG,3,24,82302431239,Reyansh Mukherjee,82302431239@hicas.ac.in
B.Com International Business,UG,3,24,82302431240,Saanvi Bhatt,82302431240@hicas.ac.in
B.Com IT,UG,1,26,82302631301,Abhinav Chaudhary,82302631301@hicas.ac.in
B.Com IT,UG,1,26,82302631302,Yash Gowda,82302631302@hicas.ac.in
B.Com IT,UG,1,26,82302631303,Arjun Verma,82302631303@hicas.ac.in
B.Com IT,UG,1,26,82302631304,Myra Menon,82302631304@hicas.ac.in
B.Com IT,UG,1,26,82302631305,Pooja Menon,82302631305@hicas.ac.in
B.Com IT,UG,1,26,82302631306,Harini Singh,82302631306@hicas.ac.in
B.Com IT,UG,1,26,82302631307,Prisha Gowda,82302631307@hicas.ac.in
B.Com IT,UG,1,26,82302631308,Divya Gowda,82302631308@hicas.ac.in
B.Com IT,UG,1,26,82302631309,Navya Singh,82302631309@hicas.ac.in
B.Com IT,UG,1,26,82302631310,Sneha Chopra,82302631310@hicas.ac.in
B.Com IT,UG,1,26,82302631311,Diya Gupta,82302631311@hicas.ac.in
B.Com IT,UG,1,26,82302631312,Sai Patel,82302631312@hicas.ac.in
B.Com IT,UG,1,26,82302631313,Sneha Kumar,82302631313@hicas.ac.in
B.Com IT,UG,1,26,82302631314,Karthik Mukherjee,82302631314@hicas.ac.in
B.Com IT,UG,1,26,82302631315,Anaya Sharma,82302631315@hicas.ac.in
B.Com IT,UG,1,26,82302631316,Rajat Verma,82302631316@hicas.ac.in
B.Com IT,UG,1,26,82302631317,Anika Chopra,82302631317@hicas.ac.in
B.Com IT,UG,1,26,82302631318,Vikram Mukherjee,82302631318@hicas.ac.in
B.Com IT,UG,1,26,82302631319,Sara Kumar,82302631319@hicas.ac.in
B.Com IT,UG,1,26,82302631320,Advika Pandey,82302631320@hicas.ac.in
B.Com IT,UG,1,26,82302631321,Reyansh Nair,82302631321@hicas.ac.in
B.Com IT,UG,1,26,82302631322,Pranav Kapoor,82302631322@hicas.ac.in
B.Com IT,UG,1,26,82302631323,Prisha Kulkarni,82302631323@hicas.ac.in
B.Com IT,UG,1,26,82302631324,Aadhya Jain,82302631324@hicas.ac.in
B.Com IT,UG,1,26,82302631325,Ayaan Pillai,82302631325@hicas.ac.in
B.Com IT,UG,1,26,82302631326,Ayaan Banerjee,82302631326@hicas.ac.in
B.Com IT,UG,1,26,82302631327,Anika Nair,82302631327@hicas.ac.in
B.Com IT,UG,1,26,82302631328,Ishaan Rao,82302631328@hicas.ac.in
B.Com IT,UG,1,26,82302631329,Pari Nair,82302631329@hicas.ac.in
B.Com IT,UG,1,26,82302631330,Krishna Bose,82302631330@hicas.ac.in
B.Com IT,UG,1,26,82302631331,Saanvi Jain,82302631331@hicas.ac.in
B.Com IT,UG,1,26,82302631332,Yash Kumar,82302631332@hicas.ac.in
B.Com IT,UG,1,26,82302631333,Lavanya Banerjee,82302631333@hicas.ac.in
B.Com IT,UG,1,26,82302631334,Shruti Verma,82302631334@hicas.ac.in
B.Com IT,UG,1,26,82302631335,Navya Yadav,82302631335@hicas.ac.in
B.Com IT,UG,1,26,82302631336,Dhruv Pillai,82302631336@hicas.ac.in
B.Com IT,UG,1,26,82302631337,Ishaan Mehta,82302631337@hicas.ac.in
B.Com IT,UG,1,26,82302631338,Diya Shukla,82302631338@hicas.ac.in
B.Com IT,UG,1,26,82302631339,Keerthi Iyer,82302631339@hicas.ac.in
B.Com IT,UG,1,26,82302631340,Aditi Reddy,82302631340@hicas.ac.in
B.Com IT,UG,2,25,82302531301,Jiya Kumar,82302531301@hicas.ac.in
B.Com IT,UG,2,25,82302531302,Pranav Singh,82302531302@hicas.ac.in
B.Com IT,UG,2,25,82302531303,Atharv Rao,82302531303@hicas.ac.in
B.Com IT,UG,2,25,82302531304,Divya Gowda,82302531304@hicas.ac.in
B.Com IT,UG,2,25,82302531305,Rohan Chopra,82302531305@hicas.ac.in
B.Com IT,UG,2,25,82302531306,Jiya Pandey,82302531306@hicas.ac.in
B.Com IT,UG,2,25,82302531307,Rakesh Bhatt,82302531307@hicas.ac.in
B.Com IT,UG,2,25,82302531308,Reyansh Das,82302531308@hicas.ac.in
B.Com IT,UG,2,25,82302531309,Kabir Mishra,82302531309@hicas.ac.in
B.Com IT,UG,2,25,82302531310,Sara Das,82302531310@hicas.ac.in
B.Com IT,UG,2,25,82302531311,Ishaan Mishra,82302531311@hicas.ac.in
B.Com IT,UG,2,25,82302531312,Pranav Shetty,82302531312@hicas.ac.in
B.Com IT,UG,2,25,82302531313,Myra Nair,82302531313@hicas.ac.in
B.Com IT,UG,2,25,82302531314,Diya Mishra,82302531314@hicas.ac.in
B.Com IT,UG,2,25,82302531315,Atharv Yadav,82302531315@hicas.ac.in
B.Com IT,UG,2,25,82302531316,Ira Kumar,82302531316@hicas.ac.in
B.Com IT,UG,2,25,82302531317,Atharv Chaudhary,82302531317@hicas.ac.in
B.Com IT,UG,2,25,82302531318,Advika Kulkarni,82302531318@hicas.ac.in
B.Com IT,UG,2,25,82302531319,Pooja Shetty,82302531319@hicas.ac.in
B.Com IT,UG,2,25,82302531320,Harsh Banerjee,82302531320@hicas.ac.in
B.Com IT,UG,2,25,82302531321,Divya Yadav,82302531321@hicas.ac.in
B.Com IT,UG,2,25,82302531322,Aditya Banerjee,82302531322@hicas.ac.in
B.Com IT,UG,2,25,82302531323,Keerthi Sharma,82302531323@hicas.ac.in
B.Com IT,UG,2,25,82302531324,Reyansh Iyer,82302531324@hicas.ac.in
B.Com IT,UG,2,25,82302531325,Pari Pillai,82302531325@hicas.ac.in
B.Com IT,UG,2,25,82302531326,Anika Das,82302531326@hicas.ac.in
B.Com IT,UG,2,25,82302531327,Pari Patel,82302531327@hicas.ac.in
B.Com IT,UG,2,25,82302531328,Shruti Yadav,82302531328@hicas.ac.in
B.Com IT,UG,2,25,82302531329,Ayaan Shetty,82302531329@hicas.ac.in
B.Com IT,UG,2,25,82302531330,Navya Sharma,82302531330@hicas.ac.in
B.Com IT,UG,2,25,82302531331,Anaya Pandey,82302531331@hicas.ac.in
B.Com IT,UG,2,25,82302531332,Navya Verma,82302531332@hicas.ac.in
B.Com IT,UG,2,25,82302531333,Rakesh Mishra,82302531333@hicas.ac.in
B.Com IT,UG,2,25,82302531334,Pranav Dutta,82302531334@hicas.ac.in
B.Com IT,UG,2,25,82302531335,Karthik Mukherjee,82302531335@hicas.ac.in
B.Com IT,UG,2,25,82302531336,Nandini Chaudhary,82302531336@hicas.ac.in
B.Com IT,UG,2,25,82302531337,Siddharth Menon,82302531337@hicas.ac.in
B.Com IT,UG,2,25,82302531338,Vikram Nair,82302531338@hicas.ac.in
B.Com IT,UG,2,25,82302531339,Ishita Iyer,82302531339@hicas.ac.in
B.Com IT,UG,2,25,82302531340,Atharv Bose,82302531340@hicas.ac.in
B.Com IT,UG,3,24,82302431301,Ayaan Dutta,82302431301@hicas.ac.in
B.Com IT,UG,3,24,82302431302,Vikram Patel,82302431302@hicas.ac.in
B.Com IT,UG,3,24,82302431303,Harsh Shetty,82302431303@hicas.ac.in
B.Com IT,UG,3,24,82302431304,Shaurya Rao,82302431304@hicas.ac.in
B.Com IT,UG,3,24,82302431305,Keerthi Gowda,82302431305@hicas.ac.in
B.Com IT,UG,3,24,82302431306,Abhinav Kulkarni,82302431306@hicas.ac.in
B.Com IT,UG,3,24,82302431307,Keerthi Chopra,82302431307@hicas.ac.in
B.Com IT,UG,3,24,82302431308,Siddharth Kumar,82302431308@hicas.ac.in
B.Com IT,UG,3,24,82302431309,Anjali Chopra,82302431309@hicas.ac.in
B.Com IT,UG,3,24,82302431310,Diya Verma,82302431310@hicas.ac.in
B.Com IT,UG,3,24,82302431311,Mohammed Rao,82302431311@hicas.ac.in
B.Com IT,UG,3,24,82302431312,Karthik Bose,82302431312@hicas.ac.in
B.Com IT,UG,3,24,82302431313,Sai Das,82302431313@hicas.ac.in
B.Com IT,UG,3,24,82302431314,Krishna Gupta,82302431314@hicas.ac.in
B.Com IT,UG,3,24,82302431315,Shaurya Reddy,82302431315@hicas.ac.in
B.Com IT,UG,3,24,82302431316,Vihaan Menon,82302431316@hicas.ac.in
B.Com IT,UG,3,24,82302431317,Sameer Bhatt,82302431317@hicas.ac.in
B.Com IT,UG,3,24,82302431318,Advika Mehta,82302431318@hicas.ac.in
B.Com IT,UG,3,24,82302431319,Karthik Bhatt,82302431319@hicas.ac.in
B.Com IT,UG,3,24,82302431320,Pooja Singh,82302431320@hicas.ac.in
B.Com IT,UG,3,24,82302431321,Bhavya Rao,82302431321@hicas.ac.in
B.Com IT,UG,3,24,82302431322,Divya Yadav,82302431322@hicas.ac.in
B.Com IT,UG,3,24,82302431323,Aarohi Rao,82302431323@hicas.ac.in
B.Com IT,UG,3,24,82302431324,Kabir Pillai,82302431324@hicas.ac.in
B.Com IT,UG,3,24,82302431325,Atharv Dutta,82302431325@hicas.ac.in
B.Com IT,UG,3,24,82302431326,Diya Bose,82302431326@hicas.ac.in
B.Com IT,UG,3,24,82302431327,Anaya Pandey,82302431327@hicas.ac.in
B.Com IT,UG,3,24,82302431328,Pranav Dutta,82302431328@hicas.ac.in
B.Com IT,UG,3,24,82302431329,Vivaan Nair,82302431329@hicas.ac.in
B.Com IT,UG,3,24,82302431330,Siddharth Jain,82302431330@hicas.ac.in
B.Com IT,UG,3,24,82302431331,Vikram Gupta,82302431331@hicas.ac.in
B.Com IT,UG,3,24,82302431332,Ritvik Yadav,82302431332@hicas.ac.in
B.Com IT,UG,3,24,82302431333,Yash Iyer,82302431333@hicas.ac.in
B.Com IT,UG,3,24,82302431334,Vihaan Menon,82302431334@hicas.ac.in
B.Com IT,UG,3,24,82302431335,Anaya Shetty,82302431335@hicas.ac.in
B.Com IT,UG,3,24,82302431336,Lavanya Banerjee,82302431336@hicas.ac.in
B.Com IT,UG,3,24,82302431337,Pari Chaudhary,82302431337@hicas.ac.in
B.Com IT,UG,3,24,82302431338,Aadhya Menon,82302431338@hicas.ac.in
B.Com IT,UG,3,24,82302431339,Myra Sharma,82302431339@hicas.ac.in
B.Com IT,UG,3,24,82302431340,Harini Reddy,82302431340@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631401,Manav Kumar,82302631401@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631402,Lavanya Das,82302631402@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631403,Aarohi Chopra,82302631403@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631404,Anjali Kapoor,82302631404@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631405,Rajat Iyer,82302631405@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631406,Siddharth Iyer,82302631406@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631407,Anika Verma,82302631407@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631408,Kabir Chopra,82302631408@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631409,Sara Menon,82302631409@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631410,Arjun Kapoor,82302631410@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631411,Diya Bose,82302631411@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631412,Anjali Verma,82302631412@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631413,Nikhil Banerjee,82302631413@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631414,Advika Chaudhary,82302631414@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631415,Advika Reddy,82302631415@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631416,Ishaan Reddy,82302631416@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631417,Siddharth Chopra,82302631417@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631418,Sneha Rao,82302631418@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631419,Sara Chopra,82302631419@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631420,Anjali Kumar,82302631420@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631421,Kabir Shetty,82302631421@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631422,Diya Kapoor,82302631422@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631423,Diya Iyer,82302631423@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631424,Aditya Iyer,82302631424@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631425,Ishaan Gowda,82302631425@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631426,Harsh Mukherjee,82302631426@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631427,Aadhya Jain,82302631427@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631428,Vikram Kumar,82302631428@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631429,Meera Pandey,82302631429@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631430,Diya Kumar,82302631430@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631431,Abhinav Shukla,82302631431@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631432,Advika Rao,82302631432@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631433,Atharv Kapoor,82302631433@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631434,Advika Kulkarni,82302631434@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631435,Aditi Menon,82302631435@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631436,Ira Rao,82302631436@hicas.ac.in
B.Com Accounting & Finance,UG,1,26,82302631437,Diya Banerjee,82302631437@hicas.ac.in
